Phone_Name,Price,Review_ID,Author,Location,Rating,Title,Review,Age
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-91ea2be9-f26b-41f5-b795-745f58b01c6d,Pankaj Chowdhury, New Town,5,Awesome,Awesome phone. Its my 2nd iPhone XR. Still best in 2020.Much better than iPhone 11. Thanks flipkart for this special offer. Many Many thanks to Apple for make this beautiful device. Its far better than Android,"Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-a2969c4f-cdc7-4d04-86b5-4cdfb0027180,Aswini Kumar, Dhenkanal,5,Excellent,my first iphone ....im so happy ...its a complete package..i love it ❤️❤️❤️,"May, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-21076e27-4a57-4147-ae07-65583fad697b,Flipkart Customer, Pune,5,Super!,"Writing this review after using iPhone XR for almost six months, a total value for money phone. Battery performance is pretty nice in comparison to other iPhones.Camera is superb. Looking forward for iOS 14 update. I would recommend to buy XR instead of SE2 .","Jul, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-ffc94f12-4973-4f0b-99b9-91d3f53c9eb1,Bhushan  Chaudhari, Jalgaon,5,Worth every penny,Awesome.  Gadget .... PowerFull Device..,"May, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-c932dd65-05c5-4257-ad2d-3dab143377ab,Abhishek Nehra, Barmer,4,Really Nice,Value for money. Camera is superb and battery backup is also good,"Apr, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-992c8078-63e8-46de-b959-2debedcb52c6,Flipkart Customer, Noida,4,Really Nice,"I received my phone packaged properly and there were no issues with delivery.Now coming to the phone, I would like to rate it 4 stars.Camera - Decent camera but there are much better camera out there for the price. This camera is good for 2018 phone but outdated for 2021 phone. If you like to click macro shots of flowers, insects then it might be better to look elsewhere. Landscape and portrait photos are excellent.Battery - Great battery backup and would easily last a day  for an avera...READ MORE","May, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-18cef631-d3b2-4dfb-a865-1867e95f6376,Rishu Kumar, Behea,5,Classy product,I am very happy to buy this phone,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-49cd016b-102e-4a52-aba2-e4551c583042,Ashwini Patil, Mumbai,5,Super!,Very nice product with great features.... superior quality... mind-blowing purchase... thanks alot 😊IPhone XR is superb.,"Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-1f1d1174-3f90-4346-abfb-f7072e1c1574,Jishnu Tp, Ariyallur,5,Super!,Overall good product ❤️,"Apr, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-0bfecd1f-e649-468c-8dd6-b550844c7c52,sharad gavel, Korba,5,Simply awesome,Best phone at this price range.,"Nov, 2020"
